Submission id,id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,StartDate,EndDate,IPAddress,Progress,Duration (in seconds),treatment,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,Consent form ,wolf,Compg1,Advicegiveng1c1,advicetakeng1T1,advicetakeng1T2,spentg1t2,advicesourceg1T3,guesscorrectg1t3,Action1,Dnorm1,Snorm1,Comp2,Advicegiven2,Advicetaken2t1,Advicetaken2t2,spentg2t2,Advicesource2t3,guesscorrectg2t3,Action2,DNorm2 ,SNorm2,Comp3,Advicegiven3,Advicetakengt1,Advicetakeng3t2,spentg3t2,Advicesourceg3t3,guesscorrectg3t3,Action3,DNorm3,SNorm3,Lotteries,risktolerance,heart,explain1,advicegiven,advicegiven2,advicegiven3,g1gothumanadvice,g2gothumanadvice,g3gothumanadvice,chosehumanadviceg1,chosehumanadviceg2,chosehumanadviceg3
649f6938165ffc99dacdb5fd,597761dfd5ddf60001d14b20,APPROVED,2023-06-30T23:46:03.085000Z,2023-06-30T23:50:58.369000Z,2023-07-01T01:18:11.170000,2023-06-30T23:50:58.863843Z,296,CR7GYEJI,1803,37,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,6/30/23 18:46,6/30/23 18:50,47.32.30.116,100,281,t2,6/30/23 18:50,R_3sieNB4CUtwb5O8,44.6615,-90.179,EN,1,I give consent,lion,50 tokens,,,"Chatbot advice, zero tokens for no advice",0,,,Yellow,Yellow,Yellow,100 Tokens,,,"Chatbot advice, zero tokens for no advice",0,,,0,50,50,80 tokens,,,"Chatbot advice, zero tokens for no advice",0,,,0,0,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,Thoughts on morality of decision making scenarios.,,,,,,,0,0,0
649f58d8bdfb41d3e015c819,613d54e0d386dced808141e4,APPROVED,2023-06-30T22:36:19.080000Z,2023-06-30T22:49:44.256000Z,2023-06-30T23:40:54.290000,2023-06-30T22:49:44.797722Z,806,CR7GYEJI,125,26,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Other,6/30/23 17:36,6/30/23 17:49,187.190.203.119,100,787,t1,6/30/23 17:49,R_a8HIPZKwOcjq801,19.4326,-99.1332,EN,1,I give consent,Lion,50 tokens,,AI Chatbot advice,,,,,Blue,Yellow,none,100 Tokens,,AI Chatbot advice,,,,,50,50,50,80 tokens,,AI Chatbot advice,,,,,40,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,,,,,0,0,0,0,0,0
649f571e7d75d007367bb797,613de645bde2897b72605e0b,APPROVED,2023-06-30T22:28:46.449000Z,2023-06-30T22:40:49.414000Z,2023-06-30T23:40:46.708000,2023-06-30T22:40:50.089203Z,723,CR7GYEJI,262,27,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,6/30/23 17:28,6/30/23 17:38,41.193.88.117,100,587,t3,6/30/23 17:38,R_3Hw7D6ln6OIqhZ1,-33.914,18.4129,EN,1,I give consent,lion,50 tokens,,,,,AI,0,Yellow,Yellow,Blue,100 Tokens,,,,,Human,1,50,80,50,80 tokens,,,,,Human,0,50,50,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,0,perception on gambling,I am hoping that the other player is prepared to take a gamble. Hopefully we will both choose blue each time.,Like I said before just a game of luck there is no right or wrong answer,"*Consider Fairness: In many cultures, fairness is a value that people appreciate. Giving a portion of your endowment that is perceived as fair (e.g., a 50/50 split) might be satisfying to you, especially if your personal values align with the notion of fairness.",0,1,1,,,
649f5822cd60bb0ec3d7b172,613e7b7625623671947312c1,APPROVED,2023-06-30T22:33:06.143000Z,2023-06-30T22:42:24.237000Z,2023-06-30T23:41:24.659000,2023-06-30T22:42:24.782567Z,559,CR7GYEJI,176,26,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,6/30/23 17:33,6/30/23 17:42,189.203.101.6,100,542,t3,6/30/23 17:42,R_0H6XC5G0rltoowN,19.4944,-99.0915,EN,1,I give consent,Lion,50 tokens,,,,,AI,1,Blue,Blue,Blue,125 Tokens,,,,,AI,0,50,25,93,80 tokens,,,,,Human,1,50,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,Comparing a series of choices and analysing the effect of certain information imputs to the chooser,"*Analyze risk tolerance: Reflect on your tolerance for risk. If you're risk-averse, choosing 'Yellow' gives you a smaller, but guaranteed reward. If you're risk-tolerant and can afford to get no reward, 'Blue' may be a reasonable gamble.","One more time, we are a team ","Again, no tokens were yours to begin with. You are still gambling on aoyher persons good will and in this case, i have the good will. So why not be fair woth hopes of the other person possibly have done the same",0,0,1,,,
6452d2e5fbafb22936e310bf,613e80732924ad7d489d0378,APPROVED,2023-05-03T21:32:21.204000Z,2023-05-03T21:57:21.170000Z,2023-05-04T14:04:48.963000,2023-05-03T21:57:21.625578Z,1500,C77VHVPN,46,22,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),5/3/23 16:44,5/3/23 16:53,177.249.170.115,100,541,c,5/3/23 16:53,R_3KCTsmcgrfp0P6Z,20.671,-103.3299,EN,1,I give consent,Lion,50 tokens,If you choose yellow you will get 50 tokens regardless of the other person's response,,,,,,Yellow,Yellow,Blue,50 Tokens,Your payoff is equal to the quantity you gave as a fund minus the,,,,,,0,30,50,80 tokens,"If you are in Role A, your payoff is 100 tokens minus what you allocate to Role B, If you are in Role B, your payoff is what Role A allocates to you",,,,,,10,3,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,0,,,,,,,,,,
649f59f7e21c0578256dd199,614105f69b6b550669f77400,AWAITING REVIEW,2023-06-30T22:40:59.579000Z,2023-06-30T22:46:55.120000Z,,2023-06-30T22:46:59.802300Z,356,CR7GYEJI,271,19,Male,Mixed,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking),6/30/23 17:41,6/30/23 17:46,88.28.16.36,100,345,t1,6/30/23 17:46,R_1QK2CyhYSjy7JwL,36.7261,-4.426,EN,1,I give consent,Lion,50 tokens,,AI Chatbot advice,,,,,Yellow,Yellow,Yellow,50 Tokens,,AI Chatbot advice,,,,,40,25,50,80 tokens,,AI Chatbot advice,,,,,0,16,25,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,0,0,0,0,0,0
649f58d603bfa89d1ee0359b,6141f1c57dbab0f64c61ef47,AWAITING REVIEW,2023-06-30T22:36:09.814000Z,2023-06-30T22:43:55.780000Z,,2023-06-30T22:43:56.319472Z,466,NOCODE,273,53,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,6/30/23 17:36,6/30/23 17:42,83.26.170.1,100,405,t3,6/30/23 17:42,R_32J7tPKoLbBvQRY,50.2527,19.0284,EN,1,I give consent,lion,50 tokens,,,,,Human,1,Blue,Blue,Blue,125 Tokens,,,,,Human,0,30,50,50,80 tokens,,,,,Human,0,50,0,100,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,Bonificación entre 5 apuestas,If you choose yellow you are always guaranteed to win so the risk is less,"*Ultimately, the best way to play this game is to understand the game, consider the other player's likely strategy, and be aware of the free-rider problem. If you can do all of these things, you will increase your chances of achieving a good outcome.",*Consider your own preferences. How much do you value fairness and equality? How much do you value your own personal gain? Your own preferences will play a big role in how you decide to play the game.,1,1,1,,,
64a035a0d80a563680b735f2,6142421ec0a42fa3dafe6518,AWAITING REVIEW,2023-07-01T14:18:14.173000Z,2023-07-01T14:27:57.487000Z,,2023-07-01T14:27:57.960046Z,584,CR7GYEJI,304,20,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking),7/1/23 9:18,7/1/23 9:27,109.48.106.114,100,576,t3,7/1/23 9:27,R_10q0skB2iWCqICE,38.731,-9.1373,EN,1,I give consent,Lion,50 tokens,,,,,Human,1,Blue,Blue,Blue,100 Tokens,,,,,AI,0,50,50,100,80 tokens,,,,,Human,1,100,51,100,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,morality stuff,It makes sense for us both to pick blue to maximize earnings. Yeah picking yellow guarantees me 50 points.  But if we both pick blue. We both get 100 and we both win.  ,I think you should contribute a high amount. You keep what you didn't contribute but the more we add the more there is in the pot to share ,"Well I think that an egoistic player would maximize his gain by not allocating any token to B. Yet, I do not perceive this as fair because I also could have been player B. However, I am lucky here to allocate the tokens so I also want to have a bigger gain simply because it is possible.",1,0,1,,,
6452d290cbd50a2eba4dc6db,614350d3ab77c198143753e7,APPROVED,2023-05-03T21:31:14.103000Z,2023-05-03T21:38:51.939000Z,2023-05-04T14:04:48.073000,2023-05-03T21:38:52.378965Z,458,C77VHVPN,161,28,Female,White,Germany,Netherlands,Germany,German,DATA_EXPIRED,Full-Time,5/3/23 16:31,5/3/23 16:38,84.24.95.93,100,442,c,5/3/23 16:38,R_3D6fvfjlacfgLuT,53.2157,6.5765,EN,0.899999976,I give consent,lion,50 tokens,"I think that the counter player is playing it safe in the first round, thus choosing yellow and that is why I am going for blue to maximize my tokens",,,,,,Yellow,Yellow,Yellow,125 Tokens,I chose this number based on the explanations previously given. I thought it would make sense like this but this is just an intuition and no ultimate strategy behind my choice. ,,,,,,15,100,100,80 tokens,"Well I think that an egoistic player would maximize his gain by not allocating any token to B. Yet, I do not perceive this as fair because I also could have been player B. However, I am lucky here to allocate the tokens so I also want to have a bigger gain simply because it is possible.",,,,,,20,0,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,,,,,,
649f57d8452d6269dfe1467a,6144fda1bd84f6c36a95d515,APPROVED,2023-06-30T22:31:59.116000Z,2023-06-30T22:49:06.784000Z,2023-06-30T23:40:48.460000,2023-06-30T22:49:07.303304Z,1028,CR7GYEJI,23,23,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,6/30/23 17:32,6/30/23 17:47,177.242.219.166,100,914,t3,6/30/23 17:47,R_2TLvzGszfhwlbhP,19.174,-103.7165,EN,0.899999976,I give consent,León,50 tokens,,,,,Human,1,Blue,Blue,Blue,50 Tokens,,,,,AI,0,50,50,61,80 tokens,,,,,Human,0,40,20,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,I think it's about whether people find advice from AI or real participants more trustworthy,"Go to yellow cause it will payoff, or try to think to what most people will get, and try to benefit from that","Its best to give more tokens, because of the growth, regardless of what I did not contributed.","*Consider Fairness: In many cultures, fairness is a value that people appreciate. Giving a portion of your endowment that is perceived as fair (e.g., a 50/50 split) might be satisfying to you, especially if your personal values align with the notion of fairness.",1,0,1,,,
6452726f3cbe267b8e97ff22,6148e1e0c1a60baf79c41d59,AWAITING REVIEW,2023-05-03T14:40:47.396000Z,2023-05-03T14:46:03.842000Z,,2023-05-03T14:46:04.308376Z,317,C77VHVPN,779,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,5/3/23 9:40,5/3/23 9:45,87.115.66.16,100,291,c,5/3/23 9:45,R_r84kR0VYjUWF45z,53.0477,-2.378,EN,1,I give consent,Lion,50 tokens,pick yellow because you are guarenteed a payout. if you poick blue then you may end up with nothing. its not about the value.,,,,,,Yellow,Yellow,none,125 Tokens,Im not sure on this one what is best to do. I just went for 50 to see what will happen.,,,,,,50,50,51,80 tokens,I went for what is morally wrong but serves me the best. It may not be the nicest thing to do!,,,,,,0,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,,,,,,
6453cd22450c50b5fd8f04ba,614dd92c39fef5a3a1e2f7f2,AWAITING REVIEW,2023-05-04T15:20:05.141000Z,2023-05-04T15:26:43.924000Z,,2023-05-04T15:28:04.128951Z,399,C77VHVPN,1383,50,Female,White,United States,United States,United States,English,No,Part-Time,5/4/23 10:20,5/4/23 10:26,65.131.247.243,100,383,c,5/4/23 10:26,R_1j9wTuzOZ6U9dzb,29.1657,-82.1273,EN,1,I give consent,Lion,50 tokens,I’d choose yellow because you’re guaranteed 50. You will at least get that it’s a sure thing ,,,,,,Yellow,Yellow,Yellow,50 Tokens,I would give at least half if not more because it’s for charity and you will still have some left ,,,,,,50,50,50,80 tokens,It’s half of the tokens which is fair. Split it evenly and everyone will have some,,,,,,50,65,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,,,,,,
649f7aa5d7bbc6246bdd7f82,614e2791b9cd4f7631f6b991,APPROVED,2023-07-01T01:00:44.561000Z,2023-07-01T01:07:11.553000Z,2023-07-01T01:18:29.954000,2023-07-01T01:07:12.023887Z,387,CR7GYEJI,1579,44,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",6/30/23 20:00,6/30/23 20:06,174.26.141.188,100,354,t1,6/30/23 20:06,R_12AAC3XJSpx3jyO,33.5038,-112.0253,EN,1,I give consent,Lion,50 tokens,,Human advice,,,,,Blue,Blue,Blue,125 Tokens,,Human advice,,,,,100,100,100,80 tokens,,AI Chatbot advice,,,,,0,0,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,1,1,0,1,1,0
64a03400b76b0675cab79041,614e58b1ef1bb8b18acedd19,AWAITING REVIEW,2023-07-01T14:11:29.695000Z,2023-07-01T14:19:32.344000Z,,2023-07-01T14:19:33.812037Z,483,CR7GYEJI,122,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,7/1/23 9:11,7/1/23 9:18,41.169.119.20,100,444,t1,7/1/23 9:18,R_2VkhCg2GukUBwjV,-26.3811,27.8376,EN,0.899999976,I give consent,lion,50 tokens,,AI Chatbot advice,,,,,Yellow,Blue,none,125 Tokens,,AI Chatbot advice,,,,,8,50,18,80 tokens,,AI Chatbot advice,,,,,0,0,30,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,0,0,0,0,0,0
649f6fea423aaeefac95507c,614e6f4f00a9e94b123316d3,APPROVED,2023-07-01T00:14:39.062000Z,2023-07-01T00:18:21.097000Z,2023-07-01T01:18:18.002000,2023-07-01T00:18:21.609901Z,223,CR7GYEJI,1653,39,Male,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED,6/30/23 19:14,6/30/23 19:18,73.84.127.135,100,212,t3,6/30/23 19:18,R_1IXig1BXpv40IJe,26.935,-80.1178,EN,1,I give consent,lion,50 tokens,,,,,AI,0,Blue,Blue,Blue,125 Tokens,,,,,Human,0,50,50,50,80 tokens,,,,,Human,1,0,0,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,to understand human interaction and feelings when others are involved,"in this game we are a team, we will not play against each other and the sky is the limit","*Remember, there's no foolproof strategy in this game. It involves a delicate balance of assessing your risk tolerance, anticipating others' actions, and striving for the collective good.",It depends how fair you want to be. As you've been given Role A you have control over how many tokens each player gets so you have the power to reward yourself more if that's what you want. ,0,1,1,,,
64a032af07099685aa28e3fc,61503885693f6ebde3f2fcbc,AWAITING REVIEW,2023-07-01T14:06:33.146000Z,2023-07-01T14:19:25.601000Z,,2023-07-01T14:19:26.152343Z,773,CR7GYEJI,320,22,Female,Other,Argentina,Spain,Argentina,Spanish,DATA_EXPIRED,DATA_EXPIRED,7/1/23 9:06,7/1/23 9:18,90.94.254.186,100,721,t3,7/1/23 9:18,R_XgHNZT4kWRgC3rX,38.2659,-0.6998,EN,0.899999976,I give consent,lion,50 tokens,,,,,AI,0,Blue,Blue,Blue,100 Tokens,,,,,Human,1,50,50,80,80 tokens,,,,,AI,1,50,80,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,2,Challenging gives time to think and not be selfish,Everyone is better off by choosing Blue because the payoff is always higher.,I'm not sure I completely understand this so I decided to put 50 and hope for the best. ,"*Be selfish. If you are feeling selfish, you could keep all of the money for yourself. This would be the most beneficial outcome for you, but it would be unfair to the recipient.",0,1,0,,,
64a0331262c4fd8e797bd610,615078887e990118be6d3c25,AWAITING REVIEW,2023-07-01T14:07:46.269000Z,2023-07-01T14:20:51.843000Z,,2023-07-01T14:20:52.308282Z,786,CR7GYEJI,87,26,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time,7/1/23 9:07,7/1/23 9:20,41.246.130.122,100,749,t3,7/1/23 9:20,R_3iswcFPKLpLgvzW,-33.9761,25.6238,EN,0.899999976,I give consent,Lion,50 tokens,,,,,Human,1,Yellow,Yellow,Blue,125 Tokens,,,,,Human,1,0,50,70,80 tokens,,,,,AI,0,50,50,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,0,human decision making ,"it would be nice if everybody choose blue, then everybody will have 100 tokens for each actions",Somewhere in the middle is probably best but I must admit to not fully understanding this one ,It is important to be fair to both players and i feel that is the most appropriate way to move forward,1,1,0,,,
649f62fbc85dc98f5fd3f4ef,6150a2b9731c9ca374091e0e,APPROVED,2023-06-30T23:19:25.860000Z,2023-06-30T23:24:01.349000Z,2023-07-01T01:18:07.572000,2023-06-30T23:24:02.839764Z,276,CR7GYEJI,96,20,Male,White,United States,United States,United States,Turkish,Yes,Part-Time,6/30/23 18:19,6/30/23 18:23,76.116.17.201,100,263,t1,6/30/23 18:23,R_plwRY84LnSfH6KJ,40.5407,-74.314,EN,1,I give consent,Lion,50 tokens,,Human advice,,,,,Blue,Yellow,Blue,100 Tokens,,Human advice,,,,,100,50,100,80 tokens,,Human advice,,,,,100,100,40,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,,,,,1,1,1,1,1,1
649f6d7c9d0025caa125ee81,6150ea0af545fdfbb4b6e25f,APPROVED,2023-07-01T00:04:17.615000Z,2023-07-01T00:12:07.144000Z,2023-07-01T01:18:45.127000,2023-07-01T00:12:07.681383Z,470,CR7GYEJI,1962,66,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),6/30/23 19:04,6/30/23 19:11,73.15.86.20,100,420,t1,6/30/23 19:11,R_24BHiP0BVYInmcP,34.6209,-120.1922,EN,1,I give consent,lion,50 tokens,,Human advice,,,,,Yellow,Yellow,Yellow,100 Tokens,,Human advice,,,,,25,50,25,80 tokens,,Human advice,,,,,50,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,1,1,1,1,1,1
64a03376b4eec84a07105d74,615244aaae26aee9b4c62b28,AWAITING REVIEW,2023-07-01T14:08:54.296000Z,2023-07-01T14:31:05.379000Z,,2023-07-01T14:31:06.039849Z,1332,CR7GYEJI,316,23,Female,White,South Africa,South Africa,South Africa,English,No,Due to start a new job within the next month,7/1/23 9:08,7/1/23 9:30,41.13.70.219,100,1270,t3,7/1/23 9:30,R_1j9rSBCMiwuTx03,-25.7599,28.2604,EN,1,I give consent,Lion,50 tokens,,,,,AI,1,Blue,Yellow,none,100 Tokens,,,,,AI,0,50,50,50,80 tokens,,,,,AI,0,30,50,50,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: - 2 tokens",4,0,I think the study is about evaluating the how much people are generally willing to give or to donate to others.,"*Think about loss aversion: Most people are more upset by losses than they are pleased by equal gains. If you are one of these people, 'Yellow' might be the better option, as it guarantees you won't walk away empty-handed.",If they will honestly match your play and give a charity the money then do it. Sometimes it's easier to remember the 50  and the yellow as safe so play it safe and get the money to the pot,I gave my counterpart 25 so that way they will get some no matter what. But I kept more than half in case my counterpart did not give me any,0,0,0,,,
649f5771490fa8c000b735b1,6152a94e016743061d3f35a0,APPROVED,2023-06-30T22:30:09.888000Z,2023-06-30T22:39:07.826000Z,2023-06-30T23:41:19.579000,2023-06-30T22:39:11.452996Z,538,CR7GYEJI,279,24,Male,White,DATA_EXPIRED,Mexico,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,6/30/23 17:30,6/30/23 17:39,189.174.8.6,100,525,t1,6/30/23 17:39,R_1PY2i6NAA3Y2aYm,20.975,-89.6128,EN,0.899999976,I give consent,lion,50 tokens,,Human advice,,,,,Yellow,Yellow,Yellow,100 Tokens,,Human advice,,,,,30,10,30,80 tokens,,AI Chatbot advice,,,,,50,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,,,,,1,1,0,1,1,0
645272c8ea398ac450eae128,61532a2b664f00e7ece79f18,AWAITING REVIEW,2023-05-03T14:42:19.344000Z,2023-05-03T14:51:23.233000Z,,2023-05-03T14:51:23.774175Z,544,C77VHVPN,560,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,5/3/23 9:42,5/3/23 9:51,80.194.131.212,100,528,c,5/3/23 9:51,R_2EmGXS7g7kqph6B,55.9552,-3.2,EN,0.899999976,I give consent,Lion,50 tokens,"If you go yellow you’re guaranteed an outcome of 50 tokens. If you go blue you may get 100 tokens however this is only guaranteed if the other user also chooses blue. If you choose blue whilst the other person chooses yellow, you get 0",,,,,,Yellow,Yellow,Yellow,125 Tokens,By better 50% of your allowance (100) you’re entitled to an equal share of the public fund. The public fund share grows by 50%. You’re also entitled to keep your remaining tokens (from the 100). ,,,,,,50,50,50,80 tokens,"If you are role a you’re in charge of allocating. If your role b you don’t do anything, just accept your allocation from role a. Role a gets whatever is remaining (from 100) after allocating to role b",,,,,,0,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,,,,,,,,,,
649f707c663bc78e18d3f50b,615347ff7ff5494004c64604,APPROVED,2023-07-01T00:17:04.075000Z,2023-07-01T00:39:48.630000Z,2023-07-01T01:18:49.918000,2023-07-01T00:39:49.203688Z,1365,CR7GYEJI,2217,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,6/30/23 19:17,6/30/23 19:39,174.228.36.7,100,1353,t1,6/30/23 19:39,R_DHHSOwN4GYgckY9,41.263,-95.9623,EN,1,I give consent,Lion,50 tokens,,Human advice,,,,,Blue,Blue,Blue,100 Tokens,,Human advice,,,,,55,40,63,80 tokens,,Human advice,,,,,50,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,1,1,1,1,1,1
64a03378d4ac0e091cedba9d,61541ab0876a2758ac6dc72f,AWAITING REVIEW,2023-07-01T14:08:56.428000Z,2023-07-01T14:20:28.490000Z,,2023-07-01T14:20:29.057270Z,693,CR7GYEJI,116,27,Female,Black,DATA_EXPIRED,South Africa,South Africa,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,7/1/23 9:08,7/1/23 9:20,197.185.108.45,100,664,t1,7/1/23 9:20,R_2zU50OnOB76a2ll,-26.3811,27.8376,EN,1,I give consent,lion,50 tokens,,Human advice,,,,,Blue,Blue,Yellow,100 Tokens,,AI Chatbot advice,,,,,50,50,100,80 tokens,,Human advice,,,,,10,10,10,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,1,0,1,1,0,1
645312f171cdf41d1bf824ed,6154a767d31eb4e4eb25366e,APPROVED,2023-05-04T02:05:45.253000Z,2023-05-04T02:15:54.174000Z,2023-05-04T14:05:28.046000,2023-05-04T02:15:55.084885Z,609,C77VHVPN,32,27,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,5/3/23 21:05,5/3/23 21:15,177.228.182.169,100,557,c,5/3/23 21:15,R_3rJ2hKbpaWodvOG,25.527,-103.3547,EN,0.899999976,I give consent,Lion,50 tokens,"I think the best advice is to trust the other player to gain the 100 tokens, instead of just trying to gain 50 choosing yellow",,,,,,Blue,Yellow,Blue,125 Tokens,"I think you get paid half of 50 (25) and then, you reserve the other 50, so you dont have to spend it all",,,,,,50,50,50,80 tokens,"I split the tokens in half, so i get 50 and the other person gets 50",,,,,,50,49,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,,,,,,,,,,
649f6e59b03457ab28ed3cfd,6157769623f8b93ecb608d03,APPROVED,2023-07-01T00:07:57.692000Z,2023-07-01T00:17:07.584000Z,2023-07-01T01:18:46.282000,2023-07-01T00:17:08.023887Z,550,CR7GYEJI,1392,42,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",6/30/23 19:07,6/30/23 19:16,104.54.49.175,100,509,t1,6/30/23 19:16,R_1CCpkYQr7y8G5h7,37.7698,-97.4329,EN,1,I give consent,lion,50 tokens,,Human advice,,,,,Blue,Blue,Blue,125 Tokens,,Human advice,,,,,50,50,50,80 tokens,,Human advice,,,,,50,50,50,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",5,0,,,,,1,1,1,1,1,1
649f59ce6f154b1c09988e74,61577fbbc195adfb13f6c45f,APPROVED,2023-06-30T22:40:14.106000Z,2023-06-30T22:52:55.040000Z,2023-06-30T23:41:03.717000,2023-06-30T22:52:55.962741Z,761,CR7GYEJI,143,23,Female,White,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,Unemployed (and job seeking),6/30/23 17:40,6/30/23 17:52,177.240.170.121,100,710,t1,6/30/23 17:52,R_XZJjfvMrWr5mnst,19.5342,-96.9177,EN,1,I give consent,lion,50 tokens,,Human advice,,,,,Yellow,Yellow,Yellow,125 Tokens,,Human advice,,,,,40,50,50,80 tokens,,Human advice,,,,,50,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,1,1,1,1,1,1
649f57e5bd5d6e2c912a9793,6159ee4a75c783cd361820e1,APPROVED,2023-06-30T22:32:05.345000Z,2023-06-30T22:47:10.542000Z,2023-06-30T23:41:23.465000,2023-06-30T22:47:14.890210Z,906,CR7GYEJI,230,22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other,6/30/23 17:33,6/30/23 17:47,148.71.120.135,100,830,t1,6/30/23 17:47,R_3iW6D89TKVPMKoM,38.731,-9.1373,EN,0.899999976,I give consent,Lion,50 tokens,,AI Chatbot advice,,,,,Blue,Blue,none,125 Tokens,,Human advice,,,,,60,50,60,80 tokens,,AI Chatbot advice,,,,,5,10,30,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,0,,,,,0,1,0,0,1,0
64a033bade992e540bdd7f1c,615a361b7fb478912573aac4,AWAITING REVIEW,2023-07-01T14:10:26.517000Z,2023-07-01T14:25:46.257000Z,,2023-07-01T14:25:46.819725Z,920,CR7GYEJI,222,24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time,7/1/23 9:10,7/1/23 9:25,41.114.203.255,100,880,t1,7/1/23 9:25,R_1mE1BEwozmJo3NR,-33.914,18.4129,EN,1,I give consent,Lion,50 tokens,,Human advice,,,,,Blue,Blue,Blue,125 Tokens,,AI Chatbot advice,,,,,52,50,50,80 tokens,,Human advice,,,,,10,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,0,,,,,1,0,1,1,0,1
